Experiment #2  Min_Sup : 0.05, Min_Conf : 0.85
['糖果巧克力', '白酒']  0.075067
['休闲小食品', '进口食品']  0.218499
['炒货食品', '饮料']  0.190349
['糖果巧克力', '休闲小食品']  0.198391
['常温熟食类', '即食主食']  0.286863
['调味品', '冷藏熟食']  0.092493
['滋补保健品', '饮料']  0.158177
['糖果巧克力', '滋补保健品']  0.117962
['酱油', '饮料']  0.065684
['糖果巧克力', '饼干']  0.243968
['休闲小食品', '饼干']  0.174263
['进口食品', '饼干']  0.250670
['散装休闲食品', '饼干']  0.235925
['常温熟食类', '常温乳制品']  0.178284
['调味品', '炒货食品']  0.136729
['休闲小食品', '常温乳制品']  0.119303
['常温乳制品', '饮料']  0.211796
['常温乳制品', '进口食品']  0.174263
['冷藏素食制品', '饮料']  0.191689
['散装休闲食品', '膨化食品']  0.187668
['散装休闲食品', '即食主食']  0.253351
['即食主食', '膨化食品']  0.148794
['常温乳制品', '即食主食']  0.148794
['啤酒', '炒货食品']  0.053619
['炒货食品', '即食主食']  0.126005
['常温熟食类', '南北干货']  0.120643
['进口食品', '即食主食']  0.252011
['散装休闲食品', '南北干货']  0.134048
['南北干货', '进口食品']  0.127346
['散装休闲食品', '果酒']  0.052279
['冷藏素食制品', '即食主食']  0.123324
['啤酒', '即食主食']  0.085791
['冷藏素食制品', '休闲小食品']  0.097855
['休闲小食品', '即食主食']  0.167560
['南北干货', '炒货食品']  0.071046
['常温熟食类', '休闲小食品']  0.211796
['果酒', '进口食品']  0.056300
['休闲小食品', '南北干货']  0.085791
['南北干货', '即食主食']  0.097855
['常温熟食类', '啤酒']  0.101877
['冷藏素食制品', '炒货食品']  0.076408
['散装休闲食品', '啤酒']  0.109920
['冷藏素食制品', '南北干货']  0.061662
['啤酒', '进口食品']  0.109920
['啤酒', '休闲小食品']  0.073727
['常温熟食类', '炒货食品']  0.147453
['常温熟食类', '果酒']  0.056300
['香烟', '饮料']  0.416890
['饼干', '饮料']  0.312332
['散装休闲食品', '中式糕点']  0.116622
['中式糕点', '进口食品']  0.115282
['冷藏乳制品', '膨化食品']  0.136729
['冷藏乳制品', '饼干']  0.190349
['冷藏素食制品', '膨化食品']  0.092493
['中式糕点', '冷藏乳制品']  0.085791
['冷藏乳制品', '即食主食']  0.179625
['饼干', '即食主食']  0.194370
['中式糕点', '膨化食品']  0.075067
['进口食品', '膨化食品']  0.194370
['饼干', '膨化食品']  0.175603
['中式糕点', '饼干']  0.096515
['冷藏素食制品', '饼干']  0.113941
['冷藏素食制品', '中式糕点']  0.053619
['中式糕点', '即食主食']  0.088472
['冲饮食品', '南北干货']  0.085791
['南北干货', '冷藏乳制品']  0.088472
['香烟', '南北干货']  0.069705
['冲饮食品', '香烟']  0.131367
['香烟', '冷藏乳制品']  0.148794
['休闲小食品', '膨化食品']  0.126005
['冲饮食品', '休闲小食品']  0.144772
['饮料', '膨化食品']  0.238606
['冲饮食品', '膨化食品']  0.124665
['糖果巧克力', '膨化食品']  0.184987
['中式糕点', '饮料']  0.138070
['散装休闲食品', '杂粮']  0.147453
['调味品', '即食主食']  0.217158
['糖果巧克力', '杂粮']  0.120643
['糖果巧克力', '即食主食']  0.225201
['杂粮', '即食主食']  0.103217
['杂粮', '调味品']  0.128686
['冷冻面点', '饮料']  0.080429
['冷冻面点', '冷藏乳制品']  0.050938
['冷冻面点', '进口食品']  0.064343
['白酒', '冷藏乳制品']  0.052279
['散装休闲食品', '罐头食品']  0.134048
['罐头食品', '进口食品']  0.138070
['休闲小食品', '罐头食品']  0.095174
['中式糕点', '休闲小食品']  0.075067
['冰品', '休闲小食品']  0.091153
['冰品', '饮料']  0.182306
['中式糕点', '冰品']  0.064343
['调味品', '休闲小食品']  0.176944
['常温熟食类', '香烟']  0.243968
['中式糕点', '炒货食品']  0.061662
['炒货食品', '冷藏乳制品']  0.113941
['香烟', '即食主食']  0.159517
['饮料', '即食主食']  0.332440
['香烟', '休闲小食品']  0.120643
['散装休闲食品', '滋补保健品']  0.126005
['冲饮食品', '常温乳制品']  0.109920
['散装休闲食品', '常温乳制品']  0.178284
['滋补保健品', '进口食品']  0.128686
['冲饮食品', '滋补保健品']  0.092493
['滋补保健品', '常温乳制品']  0.077748
['糖果巧克力', '冷冻面点']  0.064343
['常温熟食类', '中式糕点']  0.109920
['常温熟食类', '菜肴半成品']  0.054960
['冷冻面点', '调味品']  0.054960
['糖果巧克力', '菜肴半成品']  0.053619
['糖果巧克力', '中式糕点']  0.108579
['糖果巧克力', '冷藏熟食']  0.095174
['中式糕点', '调味品']  0.088472
['冷藏素食制品', '冷藏熟食']  0.050938
['中式糕点', '冷藏熟食']  0.052279
['常温熟食类', '冷冻面点']  0.065684
['菜肴半成品', '进口食品']  0.058981
['菜肴半成品', '调味品']  0.052279
['糖果巧克力', '油']  0.054960
['糖果巧克力', '酱油']  0.050938
['冰品', '调味品']  0.116622
['散装休闲食品', '油']  0.073727
['调味品', '油']  0.056300
['散装休闲食品', '酱油']  0.052279
['糖果巧克力', '冰品']  0.138070
['酱油', '调味品']  0.053619
['散装休闲食品', '冰品']  0.140751
['南北干货', '饮料']  0.155496
['调味品', '饼干']  0.198391
['常温熟食类', '饼干']  0.239946
['油', '饮料']  0.083110
['油', '进口食品']  0.058981
['休闲小食品', '冷藏熟食']  0.067024
['休闲小食品', '冷藏乳制品']  0.155496
['冷藏熟食', '冷藏乳制品']  0.083110
['杂粮', '休闲小食品']  0.089812
['杂粮', '进口食品']  0.134048
['常温熟食类', '杂粮']  0.142091
['冰品', '常温乳制品']  0.080429
['冲饮食品', '杂粮']  0.085791
['杂粮', '饮料']  0.163539
['酱油', '冷藏乳制品']  0.050938
['糖果巧克力', '南北干货']  0.107239
['调味品', '膨化食品']  0.142091
['杂粮', '膨化食品']  0.084450
['常温乳制品', '炒货食品']  0.081769
['冰品', '炒货食品']  0.064343
['杂粮', '南北干货']  0.052279
['杂粮', '常温乳制品']  0.076408
['常温乳制品', '膨化食品']  0.116622
['南北干货', '常温乳制品']  0.072386
['冰品', '杂粮']  0.063003
['冰品', '南北干货']  0.054960
['南北干货', '膨化食品']  0.065684
['糖果巧克力', '常温乳制品']  0.144772
['常温乳制品', '冷藏乳制品']  0.126005
['冰品', '膨化食品']  0.087131
['杂粮', '炒货食品']  0.083110
['冲饮食品', '冰品']  0.091153
['冰品', '冷藏乳制品']  0.105898
['冰品', '进口食品']  0.143432
['调味品', '南北干货']  0.109920
['杂粮', '冷藏乳制品']  0.089812
['调味品', '常温乳制品']  0.142091
['酱油', '进口食品']  0.061662
['炒货食品', '膨化食品']  0.096515
['冲饮食品', '炒货食品']  0.112601
['菜肴半成品', '饮料']  0.067024
['中式糕点', '香烟']  0.053619
['香烟', '冷藏熟食']  0.056300
['糖果巧克力', '香烟']  0.199732
['啤酒', '饮料']  0.146113
['香烟', '冰品']  0.077748
['常温熟食类', '冰品']  0.135389
['南北干货', '饼干']  0.083110
['常温熟食类', '膨化食品']  0.183646
['冷藏素食制品', '常温乳制品']  0.081769
['香烟', '常温乳制品']  0.083110
['散装休闲食品', '香烟']  0.227882
['香烟', '膨化食品']  0.113941
['冷藏素食制品', '香烟']  0.089812
['冷藏素食制品', '冰品']  0.080429
['香烟', '白酒']  0.136729
['香烟', '进口食品']  0.194370
['果酒', '饮料']  0.077748
['冷藏熟食', '即食主食']  0.100536
['散装休闲食品', '冷藏熟食']  0.095174
['滋补保健品', '饼干']  0.096515
['滋补保健品', '调味品']  0.116622
['罐头食品', '饼干']  0.112601
['常温乳制品', '罐头食品']  0.067024
['罐头食品', '冷藏乳制品']  0.100536
['杂粮', '罐头食品']  0.065684
['杂粮', '饼干']  0.099196
['常温乳制品', '饼干']  0.123324
['罐头食品', '饮料']  0.166220
['调味品', '罐头食品']  0.109920
['冷藏素食制品', '罐头食品']  0.068365
['冷藏素食制品', '杂粮']  0.076408
['常温熟食类', '罐头食品']  0.135389
['罐头食品', '膨化食品']  0.069705
['冲饮食品', '罐头食品']  0.100536
['罐头食品', '即食主食']  0.104558
['冲饮食品', '即食主食']  0.162198
['香烟', '罐头食品']  0.067024
['米', '饮料']  0.058981
['香烟', '调味品']  0.156836
['香烟', '饼干']  0.151475
['常温熟食类', '米']  0.053619
['常温熟食类', '油']  0.065684
['香烟', '杂粮']  0.065684
['滋补保健品', '南北干货']  0.057641
['常温熟食类', '白酒']  0.095174
['滋补保健品', '香烟']  0.068365
['冲饮食品', '白酒']  0.053619
['常温熟食类', '滋补保健品']  0.127346
['糖果巧克力', '啤酒']  0.091153
['香烟', '啤酒']  0.080429
['滋补保健品', '膨化食品']  0.073727
['冲饮食品', '饼干']  0.163539
['冲饮食品', '中式糕点']  0.081769
['中式糕点', '常温乳制品']  0.063003
['调味品', '白酒']  0.063003
['散装休闲食品', '冷冻面点']  0.067024
['啤酒', '饼干']  0.076408
['冷冻面点', '即食主食']  0.057641
['冷冻面点', '饼干']  0.057641
['啤酒', '冷藏乳制品']  0.071046
['啤酒', '膨化食品']  0.060322
['啤酒', '调味品']  0.087131
['啤酒', '杂粮']  0.050938
['白酒', '即食主食']  0.063003
['中式糕点', '罐头食品']  0.053619
['糖果巧克力', '罐头食品']  0.127346
['冰品', '饼干']  0.116622
['冷藏熟食', '膨化食品']  0.058981
['香烟', '炒货食品']  0.084450
['冲饮食品', '啤酒']  0.076408
['冷藏熟食', '饼干']  0.083110
['冲饮食品', '冷藏熟食']  0.068365
['散装休闲食品', '菜肴半成品']  0.057641
['滋补保健品', '即食主食']  0.092493
['滋补保健品', '冷藏乳制品']  0.097855
['冰品', '即食主食']  0.116622
['常温乳制品', '冷藏熟食']  0.068365
['冰品', '罐头食品']  0.064343
['炒货食品', '冷藏熟食']  0.050938
['炒货食品', '罐头食品']  0.067024
['炒货食品', '饼干']  0.120643
['滋补保健品', '休闲小食品']  0.087131
['冷藏素食制品', '滋补保健品']  0.052279
['散装休闲食品', '米']  0.052279
['滋补保健品', '罐头食品']  0.053619
['滋补保健品', '冰品']  0.050938
['中式糕点', '杂粮']  0.052279
['滋补保健品', '炒货食品']  0.058981
['冲饮食品', '进口食品', '饮料']  0.210456
['冷藏素食制品', '进口食品', '散装休闲食品']  0.120643
['常温熟食类', '散装休闲食品', '进口食品']  0.247989
['冲饮食品', '调味品', '进口食品']  0.156836
['冲饮食品', '进口食品', '常温熟食类']  0.164879
['冷藏素食制品', '冷藏乳制品', '进口食品']  0.097855
['冲饮食品', '散装休闲食品', '进口食品']  0.182306
['散装休闲食品', '调味品', '冷藏乳制品']  0.168901
['冲饮食品', '冷藏素食制品', '冷藏乳制品']  0.061662
['冲饮食品', '调味品', '冷藏乳制品']  0.120643
['冲饮食品', '冷藏乳制品', '散装休闲食品']  0.130027
['糖果巧克力', '冷藏乳制品', '进口食品']  0.176944
['散装休闲食品', '调味品', '进口食品']  0.213137
['冲饮食品', '糖果巧克力', '进口食品']  0.166220
['常温熟食类', '冷藏素食制品', '进口食品']  0.108579
['冲饮食品', '糖果巧克力', '冷藏乳制品']  0.120643
['常温熟食类', '冲饮食品', '糖果巧克力']  0.151475
['常温熟食类', '冷藏素食制品', '散装休闲食品']  0.115282
['冷藏素食制品', '调味品', '糖果巧克力']  0.096515
['冲饮食品', '冷藏乳制品', '进口食品']  0.130027
['冷藏素食制品', '糖果巧克力', '散装休闲食品']  0.109920
['冲饮食品', '冷藏乳制品', '常温熟食类']  0.120643
['冷藏素食制品', '糖果巧克力', '进口食品']  0.105898
['冷藏素食制品', '调味品', '常温熟食类']  0.100536
['冲饮食品', '调味品', '糖果巧克力']  0.146113
['冲饮食品', '冷藏素食制品', '常温熟食类']  0.071046
['散装休闲食品', '冷藏乳制品', '进口食品']  0.184987
['糖果巧克力', '调味品', '冷藏乳制品']  0.146113
['糖果巧克力', '冷藏乳制品', '散装休闲食品']  0.179625
['糖果巧克力', '冷藏素食制品', '冷藏乳制品']  0.084450
['散装休闲食品', '冷藏乳制品', '常温熟食类']  0.186327
['冷藏素食制品', '调味品', '散装休闲食品']  0.107239
['冲饮食品', '散装休闲食品', '常温熟食类']  0.164879
['冷藏素食制品', '调味品', '进口食品']  0.100536
['常温熟食类', '糖果巧克力', '进口食品']  0.226542
['冷藏素食制品', '调味品', '冷藏乳制品']  0.085791
['冲饮食品', '调味品', '散装休闲食品']  0.158177
['冲饮食品', '冷藏素食制品', '糖果巧克力']  0.076408
['冲饮食品', '调味品', '常温熟食类']  0.148794
['糖果巧克力', '进口食品', '散装休闲食品']  0.239946
['糖果巧克力', '散装休闲食品', '常温熟食类']  0.223861
['常温熟食类', '调味品', '进口食品']  0.207775
['冲饮食品', '冷藏素食制品', '进口食品']  0.083110
['糖果巧克力', '冷藏乳制品', '常温熟食类']  0.166220
['常温熟食类', '冷藏素食制品', '糖果巧克力']  0.097855
['常温熟食类', '调味品', '散装休闲食品']  0.223861
['冲饮食品', '糖果巧克力', '散装休闲食品']  0.167560
['常温熟食类', '冷藏乳制品', '进口食品']  0.184987
['冷藏素食制品', '冷藏乳制品', '常温熟食类']  0.084450
['常温熟食类', '调味品', '冷藏乳制品']  0.160858
['调味品', '冷藏乳制品', '进口食品']  0.158177
['冷藏素食制品', '冷藏乳制品', '散装休闲食品']  0.101877
['糖果巧克力', '调味品', '散装休闲食品']  0.207775
['糖果巧克力', '调味品', '常温熟食类']  0.191689
['糖果巧克力', '调味品', '进口食品']  0.193029
['冲饮食品', '冷藏素食制品', '调味品']  0.079088
['冲饮食品', '冷藏素食制品', '散装休闲食品']  0.080429
['常温熟食类', '冷藏乳制品', '饮料']  0.225201
['常温熟食类', '调味品', '饮料']  0.264075
['调味品', '冷藏乳制品', '饮料']  0.191689
['常温熟食类', '冷藏熟食', '饮料']  0.109920
['常温熟食类', '进口食品', '饮料']  0.302949
['冷藏熟食', '进口食品', '饮料']  0.105898
['常温熟食类', '冷藏熟食', '进口食品']  0.092493
['糖果巧克力', '休闲小食品', '饮料']  0.191689
['散装休闲食品', '进口食品', '饮料']  0.306971
['休闲小食品', '炒货食品', '饮料']  0.116622
['休闲小食品', '炒货食品', '进口食品']  0.111260
['糖果巧克力', '进口食品', '饮料']  0.282842
['糖果巧克力', '炒货食品', '进口食品']  0.131367
['休闲小食品', '进口食品', '饮料']  0.210456
['糖果巧克力', '散装休闲食品', '饮料']  0.288204
['散装休闲食品', '休闲小食品', '糖果巧克力']  0.164879
['散装休闲食品', '休闲小食品', '饮料']  0.211796
['散装休闲食品', '白酒', '进口食品']  0.057641
['散装休闲食品', '炒货食品', '饮料']  0.155496
['糖果巧克力', '休闲小食品', '进口食品']  0.166220
['糖果巧克力', '白酒', '饮料']  0.072386
['散装休闲食品', '白酒', '饮料']  0.080429
['糖果巧克力', '炒货食品', '饮料']  0.146113
['炒货食品', '进口食品', '饮料']  0.160858
['糖果巧克力', '白酒', '进口食品']  0.052279
['散装休闲食品', '炒货食品', '进口食品']  0.138070
['散装休闲食品', '休闲小食品', '炒货食品']  0.111260
['糖果巧克力', '炒货食品', '散装休闲食品']  0.124665
['糖果巧克力', '休闲小食品', '炒货食品']  0.093834
['白酒', '进口食品', '饮料']  0.080429
['散装休闲食品', '休闲小食品', '进口食品']  0.182306
['冲饮食品', '糖果巧克力', '饮料']  0.194370
['糖果巧克力', '滋补保健品', '饮料']  0.117962
['糖果巧克力', '休闲小食品', '饼干']  0.143432
['糖果巧克力', '进口食品', '饼干']  0.199732
['糖果巧克力', '散装休闲食品', '饼干']  0.189008
['散装休闲食品', '进口食品', '饼干']  0.197051
['调味品', '炒货食品', '饮料']  0.134048
['常温乳制品', '进口食品', '饮料']  0.172922
['休闲小食品', '常温乳制品', '饮料']  0.119303
['休闲小食品', '常温乳制品', '进口食品']  0.107239
['冷藏素食制品', '散装休闲食品', '饮料']  0.143432
['冷藏素食制品', '糖果巧克力', '饮料']  0.132708
['散装休闲食品', '冷藏乳制品', '饮料']  0.222520
['冷藏素食制品', '冷藏乳制品', '饮料']  0.113941
['糖果巧克力', '冷藏乳制品', '饮料']  0.213137
['散装休闲食品', '膨化食品', '即食主食']  0.115282
['啤酒', '休闲小食品', '即食主食']  0.054960
['散装休闲食品', '进口食品', '即食主食']  0.198391
['散装休闲食品', '南北干货', '进口食品']  0.111260
['休闲小食品', '南北干货', '进口食品']  0.076408
['冷藏素食制品', '炒货食品', '进口食品']  0.065684
['南北干货', '炒货食品', '进口食品']  0.063003
['休闲小食品', '炒货食品', '即食主食']  0.085791
['常温熟食类', '南北干货', '即食主食']  0.087131
['常温熟食类', '休闲小食品', '炒货食品']  0.097855
['常温熟食类', '啤酒', '休闲小食品']  0.061662
['散装休闲食品', '啤酒', '休闲小食品']  0.064343
['散装休闲食品', '休闲小食品', '即食主食']  0.139410
['休闲小食品', '进口食品', '即食主食']  0.147453
['常温熟食类', '休闲小食品', '进口食品']  0.178284
['散装休闲食品', '炒货食品', '即食主食']  0.108579
['散装休闲食品', '休闲小食品', '南北干货']  0.073727
['常温熟食类', '南北干货', '炒货食品']  0.056300
['冷藏素食制品', '炒货食品', '即食主食']  0.053619
['常温熟食类', '炒货食品', '散装休闲食品']  0.128686
['冷藏素食制品', '散装休闲食品', '即食主食']  0.100536
['散装休闲食品', '休闲小食品', '常温熟食类']  0.172922
['常温熟食类', '啤酒', '散装休闲食品']  0.080429
['冷藏素食制品', '进口食品', '即食主食']  0.095174
['冷藏素食制品', '休闲小食品', '即食主食']  0.065684
['冷藏素食制品', '炒货食品', '常温熟食类']  0.056300
['散装休闲食品', '南北干货', '即食主食']  0.088472
['常温熟食类', '南北干货', '散装休闲食品']  0.105898
['常温熟食类', '进口食品', '即食主食']  0.213137
['常温熟食类', '散装休闲食品', '即食主食']  0.209115
['冷藏素食制品', '常温熟食类', '即食主食']  0.104558
['冷藏素食制品', '炒货食品', '散装休闲食品']  0.065684
['常温熟食类', '休闲小食品', '即食主食']  0.144772
['冷藏素食制品', '休闲小食品', '常温熟食类']  0.077748
['冷藏素食制品', '休闲小食品', '散装休闲食品']  0.081769
['散装休闲食品', '啤酒', '即食主食']  0.069705
['冷藏素食制品', '休闲小食品', '进口食品']  0.080429
['南北干货', '进口食品', '即食主食']  0.088472
['常温熟食类', '炒货食品', '即食主食']  0.108579
['散装休闲食品', '啤酒', '进口食品']  0.088472
['啤酒', '炒货食品', '进口食品']  0.050938
['常温熟食类', '南北干货', '进口食品']  0.101877
['啤酒', '休闲小食品', '进口食品']  0.064343
['常温熟食类', '休闲小食品', '南北干货']  0.063003
['休闲小食品', '南北干货', '即食主食']  0.057641
['常温熟食类', '啤酒', '即食主食']  0.076408
['炒货食品', '进口食品', '即食主食']  0.112601
['常温熟食类', '啤酒', '进口食品']  0.081769
['散装休闲食品', '南北干货', '炒货食品']  0.065684
['常温熟食类', '炒货食品', '进口食品']  0.126005
['啤酒', '进口食品', '即食主食']  0.073727
['散装休闲食品', '进口食品', '膨化食品']  0.152815
['冷藏素食制品', '冷藏乳制品', '膨化食品']  0.063003
['中式糕点', '饼干', '即食主食']  0.068365
['冷藏素食制品', '散装休闲食品', '饼干']  0.089812
['冷藏乳制品', '饼干', '膨化食品']  0.104558
['冷藏素食制品', '散装休闲食品', '膨化食品']  0.079088
['中式糕点', '冷藏乳制品', '即食主食']  0.063003
['中式糕点', '冷藏乳制品', '饼干']  0.067024
['散装休闲食品', '中式糕点', '膨化食品']  0.064343
['中式糕点', '冷藏乳制品', '膨化食品']  0.053619
['中式糕点', '饼干', '膨化食品']  0.064343
['冷藏素食制品', '饼干', '膨化食品']  0.067024
['冷藏素食制品', '进口食品', '膨化食品']  0.075067
['膨化食品', '冷藏乳制品', '即食主食']  0.089812
['冷藏素食制品', '进口食品', '饼干']  0.096515
['冷藏素食制品', '冷藏乳制品', '饼干']  0.075067
['冷藏乳制品', '进口食品', '膨化食品']  0.120643
['中式糕点', '进口食品', '即食主食']  0.080429
['膨化食品', '饼干', '即食主食']  0.112601
['冷藏乳制品', '进口食品', '饼干']  0.158177
['散装休闲食品', '冷藏乳制品', '饼干']  0.152815
['冷藏素食制品', '膨化食品', '即食主食']  0.060322
['散装休闲食品', '中式糕点', '即食主食']  0.077748
['饼干', '进口食品', '膨化食品']  0.147453
['膨化食品', '进口食品', '即食主食']  0.120643
['散装休闲食品', '中式糕点', '饼干']  0.080429
['散装休闲食品', '饼干', '即食主食']  0.154155
['中式糕点', '进口食品', '饼干']  0.084450
['中式糕点', '进口食品', '膨化食品']  0.064343
['散装休闲食品', '冷藏乳制品', '即食主食']  0.150134
['散装休闲食品', '中式糕点', '进口食品']  0.097855
['冷藏素食制品', '饼干', '即食主食']  0.076408
['冷藏素食制品', '冷藏乳制品', '即食主食']  0.075067
['散装休闲食品', '冷藏乳制品', '膨化食品']  0.117962
['冷藏乳制品', '进口食品', '即食主食']  0.148794
['中式糕点', '冷藏乳制品', '进口食品']  0.072386
['中式糕点', '即食主食', '膨化食品']  0.052279
['冷藏乳制品', '饼干', '即食主食']  0.124665
['饼干', '进口食品', '即食主食']  0.159517
['散装休闲食品', '中式糕点', '冷藏乳制品']  0.072386
['散装休闲食品', '饼干', '膨化食品']  0.138070
['冲饮食品', '散装休闲食品', '饮料']  0.210456
['冲饮食品', '调味品', '饮料']  0.182306
['散装休闲食品', '调味品', '饮料']  0.266756
['冲饮食品', '南北干货', '冷藏乳制品']  0.054960
['冲饮食品', '香烟', '冷藏乳制品']  0.063003
['糖果巧克力', '进口食品', '膨化食品']  0.148794
['冲饮食品', '散装休闲食品', '膨化食品']  0.099196
['冲饮食品', '休闲小食品', '饮料']  0.143432
['散装休闲食品', '膨化食品', '饮料']  0.180965
['冲饮食品', '糖果巧克力', '膨化食品']  0.100536
['糖果巧克力', '散装休闲食品', '膨化食品']  0.144772
['饮料', '进口食品', '膨化食品']  0.191689
['糖果巧克力', '休闲小食品', '膨化食品']  0.096515
['冲饮食品', '进口食品', '膨化食品']  0.109920
['冲饮食品', '休闲小食品', '散装休闲食品']  0.126005
['冲饮食品', '休闲小食品', '糖果巧克力']  0.111260
['冲饮食品', '休闲小食品', '膨化食品']  0.069705
['冲饮食品', '膨化食品', '饮料']  0.124665
['休闲小食品', '膨化食品', '饮料']  0.121984
['休闲小食品', '进口食品', '膨化食品']  0.109920
['糖果巧克力', '饮料', '膨化食品']  0.179625
['散装休闲食品', '休闲小食品', '膨化食品']  0.104558
['冲饮食品', '休闲小食品', '进口食品']  0.124665
['糖果巧克力', '杂粮', '即食主食']  0.079088
['散装休闲食品', '杂粮', '即食主食']  0.095174
['杂粮', '调味品', '即食主食']  0.084450
['散装休闲食品', '调味品', '即食主食']  0.176944
['糖果巧克力', '杂粮', '调味品']  0.095174
['糖果巧克力', '杂粮', '散装休闲食品']  0.111260
['散装休闲食品', '杂粮', '调味品']  0.119303
['散装休闲食品', '糖果巧克力', '即食主食']  0.184987
['糖果巧克力', '调味品', '即食主食']  0.155496
['冷藏乳制品', '进口食品', '饮料']  0.221180
['冷冻面点', '冷藏乳制品', '饮料']  0.050938
['冷藏素食制品', '进口食品', '饮料']  0.139410
['冷冻面点', '进口食品', '饮料']  0.061662
['休闲小食品', '罐头食品', '进口食品']  0.081769
['散装休闲食品', '罐头食品', '进口食品']  0.117962
['散装休闲食品', '休闲小食品', '罐头食品']  0.080429
['冰品', '休闲小食品', '饮料']  0.088472
['中式糕点', '冰品', '饮料']  0.063003
['中式糕点', '休闲小食品', '饮料']  0.075067
['糖果巧克力', '饼干', '膨化食品']  0.136729
['调味品', '休闲小食品', '散装休闲食品']  0.156836
['常温熟食类', '香烟', '饮料']  0.234584
['中式糕点', '炒货食品', '进口食品']  0.060322
['炒货食品', '冷藏乳制品', '进口食品']  0.099196
['中式糕点', '炒货食品', '饮料']  0.061662
['中式糕点', '冷藏乳制品', '饮料']  0.083110
['中式糕点', '进口食品', '饮料']  0.109920
['炒货食品', '冷藏乳制品', '饮料']  0.111260
['常温熟食类', '香烟', '即食主食']  0.108579
['香烟', '饮料', '即食主食']  0.150134
['常温熟食类', '饮料', '即食主食']  0.270777
['滋补保健品', '常温乳制品', '进口食品']  0.069705
['冲饮食品', '滋补保健品', '进口食品']  0.079088
['冲饮食品', '常温乳制品', '散装休闲食品']  0.096515
['散装休闲食品', '滋补保健品', '常温乳制品']  0.068365
['冲饮食品', '常温乳制品', '进口食品']  0.097855
['散装休闲食品', '常温乳制品', '进口食品']  0.146113
['散装休闲食品', '滋补保健品', '进口食品']  0.107239
['冲饮食品', '滋补保健品', '常温乳制品']  0.050938
['冲饮食品', '滋补保健品', '散装休闲食品']  0.080429
['糖果巧克力', '中式糕点', '调味品']  0.073727
['调味品', '菜肴半成品', '进口食品']  0.050938
['糖果巧克力', '中式糕点', '进口食品']  0.091153
